Sex,Age,Height,Weight,NOC,Year,Season,Sport,Medal
1,33.0,170.0,60.0,57,2012,0,50,No Medal
0,24.0,176.0,63.0,3,2008,0,47,No Medal
1,24.0,191.0,91.0,84,2004,0,48,Gold
1,28.0,191.0,91.0,84,2008,0,48,Gold
1,32.0,191.0,91.0,84,2012,0,48,No Medal
1,23.0,186.0,72.0,84,2008,0,40,No Medal
1,25.0,190.0,90.0,84,2012,0,25,No Medal
0,27.0,158.0,44.0,84,2012,0,2,No Medal
0,31.0,158.0,44.0,84,2016,0,2,No Medal
1,22.0,190.0,86.0,11,2004,0,18,No Medal
1,24.0,172.0,81.0,94,2000,0,25,Gold
1,32.0,172.0,81.0,94,2008,0,25,No Medal
0,40.0,168.0,63.0,201,2004,0,15,No Medal
0,40.0,168.0,63.0,201,2004,0,15,Gold
0,44.0,168.0,63.0,201,2008,0,15,Bronze
0,44.0,168.0,63.0,201,2008,0,15,Gold
0,48.0,168.0,63.0,201,2012,0,15,No Medal
0,48.0,168.0,63.0,201,2012,0,15,No Medal
0,52.0,168.0,63.0,201,2016,0,15,No Medal
0,52.0,168.0,63.0,201,2016,0,15,Silver
1,43.0,176.0,67.0,69,2000,0,2,No Medal
0,28.0,172.0,63.0,69,2000,0,2,No Medal
1,25.0,180.0,70.0,12,2004,0,30,No Medal
1,23.0,178.0,66.0,131,2008,0,25,No Medal
0,27.0,180.0,81.0,153,2004,0,2,No Medal
0,31.0,180.0,81.0,153,2008,0,2,No Medal
1,24.0,193.0,90.0,65,2008,0,40,No Medal
1,33.0,177.0,77.0,12,1998,1,0,No Medal
1,26.0,165.0,68.0,51,2000,0,10,Bronze
1,30.0,165.0,68.0,51,2004,0,10,No Medal
0,24.0,168.0,61.0,12,2010,1,0,No Medal
0,28.0,168.0,61.0,12,2014,1,0,No Medal
1,21.0,180.0,75.0,7,2008,0,9,No Medal
1,25.0,182.0,70.0,57,2004,0,16,No Medal
1,24.0,175.0,96.0,194,2000,0,22,No Medal
1,33.0,195.0,77.0,194,2000,0,22,No Medal
1,23.0,175.0,68.0,3,2004,0,2,No Medal
1,27.0,175.0,68.0,3,2008,0,2,No Medal
1,28.0,176.0,78.0,11,2008,0,13,No Medal
1,20.0,167.0,67.0,67,2012,0,18,No Medal
0,26.0,168.0,58.0,201,2012,0,2,No Medal
0,26.0,168.0,58.0,201,2012,0,2,Gold
0,30.0,168.0,58.0,201,2016,0,2,No Medal
0,30.0,168.0,58.0,201,2016,0,2,Gold
0,30.0,168.0,58.0,201,2016,0,2,Gold
1,24.0,170.0,57.0,3,2000,0,9,No Medal
1,28.0,180.0,92.0,94,2000,0,4,No Medal
1,40.0,183.0,73.0,7,2012,0,15,No Medal
0,33.0,181.0,68.0,153,2000,0,5,No Medal
1,29.0,180.0,68.0,123,2016,0,42,No Medal
1,26.0,180.0,75.0,47,2000,0,40,No Medal
1,26.0,180.0,75.0,47,2000,0,40,No Medal
1,23.0,176.0,60.0,123,2000,0,13,No Medal
1,44.0,180.0,88.0,201,2000,0,32,No Medal
1,18.0,187.0,73.0,52,2016,0,13,Bronze
1,27.0,180.0,72.0,52,2008,0,13,Silver
1,31.0,183.0,72.0,52,2000,0,13,No Medal
1,31.0,183.0,72.0,52,2000,0,13,No Medal
1,26.0,175.0,76.0,160,2012,0,23,No Medal
1,27.0,183.0,82.0,52,2004,0,10,No Medal
1,27.0,183.0,82.0,52,2004,0,10,No Medal
1,23.0,177.0,80.0,52,2008,0,50,No Medal
1,27.0,177.0,80.0,52,2012,0,50,No Medal
1,31.0,177.0,80.0,52,2016,0,50,Silver
0,21.0,171.0,67.0,52,2016,0,20,No Medal
1,27.0,183.0,90.0,52,2000,0,10,No Medal
1,27.0,183.0,90.0,52,2000,0,10,No Medal
1,24.0,185.0,71.0,52,2000,0,30,Bronze
0,21.0,168.0,65.0,139,2016,0,2,No Medal
0,21.0,168.0,65.0,139,2016,0,2,No Medal
1,20.0,171.0,79.0,139,2016,0,18,Bronze
0,26.0,173.0,65.0,69,2000,0,2,No Medal
0,26.0,173.0,65.0,69,2000,0,2,No Medal
0,26.0,173.0,65.0,69,2000,0,2,No Medal
0,30.0,173.0,65.0,69,2004,0,2,No Medal
1,21.0,187.0,74.0,160,2008,0,16,No Medal
1,21.0,187.0,74.0,160,2008,0,16,No Medal
1,29.0,182.0,90.0,137,2004,0,4,No Medal
1,23.0,185.0,74.0,137,2008,0,18,No Medal
1,23.0,173.0,67.0,137,2000,0,4,No Medal
1,21.0,188.0,80.0,106,2008,0,40,No Medal
0,24.0,169.0,76.0,61,2016,0,50,No Medal
1,25.0,182.0,77.0,61,1998,1,11,No Medal
1,25.0,182.0,77.0,61,1998,1,11,No Medal
1,25.0,182.0,77.0,61,1998,1,11,No Medal
1,25.0,182.0,77.0,61,1998,1,11,No Medal
1,29.0,182.0,77.0,61,2002,1,11,Bronze
1,29.0,182.0,77.0,61,2002,1,11,No Medal
1,29.0,182.0,77.0,61,2002,1,11,No Medal
1,33.0,182.0,77.0,61,2006,1,11,No Medal
1,33.0,182.0,77.0,61,2006,1,11,No Medal
1,37.0,182.0,77.0,61,2010,1,11,No Medal
1,37.0,182.0,77.0,61,2010,1,11,No Medal
0,21.0,165.0,63.0,98,2012,0,13,No Medal
0,20.0,161.0,63.0,98,2000,0,25,No Medal
0,22.0,169.0,61.0,98,2008,0,3,No Medal
0,26.0,169.0,61.0,98,2012,0,3,No Medal
1,20.0,183.0,84.0,77,2008,0,32,No Medal
1,24.0,183.0,84.0,77,2012,0,32,No Medal
1,28.0,183.0,84.0,77,2016,0,32,No Medal
1,31.0,183.0,82.0,27,2016,0,10,No Medal
1,24.0,192.0,89.0,18,2000,0,10,No Medal
1,28.0,192.0,89.0,18,2004,0,10,No Medal
1,32.0,192.0,89.0,18,2008,0,10,No Medal
1,25.0,165.0,82.0,75,2004,0,4,No Medal
1,25.0,177.0,69.0,204,2012,0,9,No Medal
1,29.0,177.0,69.0,204,2016,0,9,No Medal
1,18.0,176.0,72.0,94,2012,0,40,No Medal
0,21.0,172.0,54.0,30,2012,0,29,No Medal
0,25.0,172.0,54.0,30,2016,0,29,Bronze
1,22.0,185.0,85.0,18,2004,0,30,No Medal
1,26.0,185.0,85.0,18,2008,0,30,No Medal
1,30.0,185.0,85.0,18,2012,0,30,No Medal
1,26.0,187.0,83.0,60,2004,0,13,Bronze
1,30.0,187.0,83.0,60,2008,0,13,No Medal
0,25.0,166.0,60.0,94,2010,1,34,No Medal
0,25.0,166.0,60.0,94,2010,1,34,No Medal
0,25.0,166.0,60.0,94,2010,1,34,No Medal
0,25.0,166.0,60.0,94,2010,1,34,No Medal
1,26.0,183.0,64.0,94,2000,0,2,No Medal
1,30.0,183.0,64.0,94,2004,0,2,No Medal
1,25.0,193.0,80.0,200,2004,0,40,No Medal
1,20.0,174.0,65.0,51,1998,1,11,No Medal
1,20.0,174.0,65.0,51,1998,1,11,No Medal
1,20.0,174.0,65.0,51,1998,1,11,No Medal
1,24.0,174.0,65.0,51,2002,1,11,No Medal
1,24.0,174.0,65.0,51,2002,1,11,No Medal
1,24.0,174.0,65.0,51,2002,1,11,No Medal
1,24.0,174.0,65.0,51,2002,1,11,No Medal
1,28.0,174.0,65.0,51,2006,1,11,No Medal
1,28.0,174.0,65.0,51,2006,1,11,No Medal
1,28.0,174.0,65.0,51,2006,1,11,No Medal
1,32.0,174.0,65.0,51,2010,1,11,No Medal
1,32.0,174.0,65.0,51,2010,1,11,No Medal
1,32.0,174.0,65.0,51,2010,1,11,Bronze
1,36.0,174.0,65.0,51,2014,1,11,No Medal
1,36.0,174.0,65.0,51,2014,1,11,No Medal
1,24.0,168.0,60.0,27,2000,0,9,No Medal
0,18.0,170.0,58.0,42,2008,0,2,No Medal
1,22.0,182.0,79.0,7,2016,0,18,No Medal
0,27.0,156.0,48.0,123,2004,0,21,No Medal
0,27.0,156.0,48.0,123,2004,0,21,No Medal
0,27.0,156.0,48.0,123,2004,0,21,No Medal
0,27.0,156.0,48.0,123,2004,0,21,No Medal
0,27.0,156.0,48.0,123,2004,0,21,No Medal
1,20.0,169.0,68.0,123,2004,0,1,No Medal
1,20.0,169.0,68.0,123,2004,0,1,No Medal
1,20.0,198.0,90.0,148,2016,0,40,No Medal
0,22.0,161.0,60.0,60,2016,0,23,No Medal
1,21.0,175.0,71.0,75,2012,0,30,No Medal
1,25.0,175.0,71.0,75,2016,0,30,No Medal
0,17.0,161.0,57.0,157,2012,0,42,No Medal
1,22.0,172.0,68.0,57,2012,0,18,No Medal
0,29.0,169.0,67.0,57,2012,0,42,No Medal
1,23.0,180.0,68.0,153,2000,0,2,No Medal
1,27.0,180.0,68.0,153,2004,0,2,No Medal
0,19.0,165.0,61.0,89,2008,0,3,No Medal
0,23.0,165.0,61.0,89,2012,0,3,No Medal
0,27.0,165.0,61.0,89,2016,0,3,No Medal
1,30.0,177.0,83.0,89,2016,0,23,No Medal
0,21.0,182.0,83.0,201,2004,0,30,Silver
0,24.0,170.0,55.0,89,2016,0,2,No Medal
0,19.0,172.0,68.0,10,2016,0,2,No Medal
0,24.0,169.0,57.0,73,2012,0,33,No Medal
1,34.0,193.0,90.0,201,2004,0,1,No Medal
1,34.0,193.0,90.0,201,2004,0,1,No Medal
0,27.0,171.0,67.0,179,2010,1,37,No Medal
1,28.0,192.0,110.0,194,2012,0,22,No Medal
1,33.0,192.0,110.0,194,2016,0,22,No Medal
0,24.0,173.0,61.0,27,2000,0,2,No Medal
0,32.0,173.0,61.0,27,2008,0,2,Gold
0,36.0,173.0,61.0,27,2012,0,2,No Medal
0,28.0,177.0,70.0,7,2004,0,2,No Medal
1,20.0,187.0,77.0,61,2012,0,2,No Medal
1,24.0,187.0,77.0,61,2016,0,2,No Medal
1,27.0,173.0,60.0,92,2008,0,2,No Medal
0,22.0,150.0,50.0,11,2014,1,37,No Medal
0,25.0,175.0,61.0,75,2004,0,16,No Medal
0,25.0,175.0,61.0,75,2004,0,16,No Medal
1,23.0,194.0,77.0,94,2012,0,40,No Medal
0,26.0,157.0,60.0,204,2012,0,9,No Medal
0,29.0,161.0,45.0,94,2016,0,2,No Medal
1,31.0,175.0,82.0,65,2000,0,13,No Medal
1,33.0,175.0,58.0,94,2000,0,15,No Medal
1,33.0,175.0,58.0,94,2000,0,15,No Medal
1,37.0,175.0,58.0,94,2004,0,15,No Medal
1,37.0,175.0,58.0,94,2004,0,15,No Medal
1,41.0,175.0,58.0,94,2008,0,15,No Medal
1,41.0,175.0,58.0,94,2008,0,15,No Medal
1,26.0,185.0,70.0,94,2000,0,16,Bronze
1,24.0,165.0,63.0,94,2000,0,50,No Medal
1,22.0,188.0,80.0,94,2004,0,40,No Medal
1,22.0,188.0,80.0,94,2004,0,40,No Medal
1,22.0,188.0,80.0,94,2004,0,40,Bronze
1,26.0,188.0,80.0,94,2008,0,40,No Medal
1,26.0,188.0,80.0,94,2008,0,40,No Medal
1,26.0,188.0,80.0,94,2008,0,40,No Medal
1,26.0,188.0,80.0,94,2008,0,40,No Medal
1,30.0,188.0,80.0,94,2012,0,40,No Medal
1,30.0,188.0,80.0,94,2012,0,40,No Medal
1,34.0,188.0,80.0,94,2016,0,40,No Medal
0,18.0,163.0,44.0,75,2004,0,29,No Medal
0,22.0,185.0,73.0,201,2008,0,40,Silver
0,22.0,185.0,73.0,201,2008,0,40,Silver
1,21.0,198.0,94.0,11,2012,0,40,No Medal
1,21.0,198.0,94.0,11,2012,0,40,Silver
1,21.0,198.0,94.0,11,2012,0,40,No Medal
1,21.0,198.0,94.0,11,2012,0,40,Bronze
1,25.0,198.0,94.0,11,2016,0,40,Bronze
1,31.0,180.0,70.0,182,2000,0,13,No Medal
1,31.0,183.0,86.0,91,2000,0,2,No Medal
1,35.0,183.0,86.0,91,2004,0,2,No Medal
1,21.0,179.0,80.0,91,2002,1,0,No Medal
1,21.0,179.0,80.0,91,2002,1,0,No Medal
1,25.0,182.0,98.0,161,2016,0,50,No Medal
1,26.0,184.0,88.0,24,2016,0,50,No Medal
1,23.0,182.0,81.0,24,2008,0,9,No Medal
1,21.0,168.0,58.0,161,2004,0,43,No Medal
0,29.0,172.0,70.0,94,1998,1,0,No Medal
0,24.0,169.0,61.0,69,2012,0,23,Bronze
0,21.0,168.0,56.0,89,2016,0,20,No Medal
0,30.0,187.0,76.0,69,2012,0,30,No Medal
0,24.0,176.0,59.0,209,2016,0,18,No Medal
1,27.0,190.0,91.0,159,2000,0,10,No Medal
1,19.0,186.0,59.0,37,2016,0,2,No Medal
0,38.0,165.0,50.0,119,2000,0,33,No Medal
0,38.0,165.0,50.0,119,2000,0,33,No Medal
1,26.0,178.0,69.0,28,2008,0,2,No Medal
1,30.0,178.0,69.0,28,2012,0,2,No Medal
1,32.0,190.0,92.0,88,2016,0,47,No Medal
1,21.0,164.0,60.0,90,2016,0,18,No Medal
1,25.0,186.0,83.0,65,2016,0,22,Silver
1,25.0,183.0,68.0,69,2008,0,15,No Medal
1,25.0,183.0,68.0,69,2008,0,15,No Medal
1,29.0,183.0,68.0,69,2012,0,15,No Medal
1,29.0,183.0,68.0,69,2012,0,15,Gold
1,33.0,183.0,68.0,69,2016,0,15,No Medal
1,33.0,183.0,68.0,69,2016,0,15,No Medal
1,27.0,188.0,85.0,11,2000,0,5,No Medal
1,31.0,188.0,85.0,11,2004,0,5,No Medal
0,19.0,172.0,60.0,89,2000,0,2,No Medal
1,22.0,184.0,79.0,86,2008,0,2,No Medal
1,26.0,184.0,79.0,86,2012,0,2,No Medal
1,30.0,184.0,79.0,86,2016,0,2,No Medal
0,27.0,168.0,65.0,85,2016,0,3,No Medal
1,43.0,175.0,71.0,184,2000,0,33,No Medal
1,25.0,195.0,92.0,137,2004,0,23,Silver
1,24.0,170.0,66.0,203,2016,0,25,No Medal
1,25.0,186.0,100.0,88,2016,0,25,No Medal
1,25.0,170.0,68.0,160,2004,0,9,No Medal
1,21.0,183.0,68.0,160,2004,0,43,No Medal
1,18.0,170.0,70.0,179,2014,1,19,No Medal
1,24.0,154.0,59.0,57,2016,0,50,No Medal
1,32.0,182.0,73.0,57,2016,0,2,No Medal
1,28.0,168.0,75.0,57,2004,0,16,No Medal
1,28.0,168.0,75.0,57,2004,0,16,No Medal
1,21.0,185.0,85.0,90,2004,0,18,No Medal
1,28.0,198.0,95.0,88,2016,0,47,No Medal
0,22.0,169.0,58.0,12,2008,0,41,No Medal
0,29.0,180.0,81.0,201,2004,0,2,No Medal
0,22.0,170.0,70.0,34,2000,0,16,No Medal
0,22.0,170.0,70.0,34,2000,0,16,No Medal
1,26.0,190.0,81.0,11,2016,0,40,No Medal
1,26.0,190.0,81.0,11,2016,0,40,No Medal
1,24.0,180.0,82.0,34,2000,0,23,No Medal
1,32.0,180.0,82.0,34,2008,0,23,No Medal
0,19.0,163.0,51.0,29,2012,0,2,No Medal
1,34.0,190.0,80.0,65,2016,0,44,No Medal
1,34.0,190.0,80.0,65,2016,0,44,No Medal
1,23.0,165.0,51.0,39,2000,0,9,No Medal
0,25.0,168.0,63.0,39,2004,0,23,No Medal
1,24.0,188.0,84.0,154,2012,0,2,No Medal
0,28.0,169.0,64.0,27,2016,0,48,No Medal
1,29.0,180.0,81.0,154,2000,0,6,No Medal
1,33.0,180.0,81.0,154,2004,0,6,No Medal
0,20.0,165.0,52.0,59,2000,0,33,No Medal
0,20.0,165.0,52.0,59,2000,0,33,No Medal
0,28.0,165.0,52.0,59,2008,0,33,No Medal
0,28.0,165.0,52.0,59,2008,0,33,No Medal
0,21.0,173.0,62.0,199,2004,0,2,No Medal
0,21.0,173.0,62.0,199,2004,0,2,No Medal
1,27.0,185.0,85.0,12,2002,1,37,No Medal
1,31.0,185.0,85.0,12,2006,1,37,No Medal
0,19.0,170.0,60.0,12,2000,0,22,No Medal
1,19.0,182.0,93.0,12,2014,1,8,No Medal
1,19.0,182.0,93.0,12,2014,1,8,No Medal
1,25.0,180.0,90.0,12,1998,1,0,No Medal
1,25.0,180.0,90.0,12,1998,1,0,Gold
1,25.0,180.0,90.0,12,1998,1,0,Gold
1,25.0,180.0,90.0,12,1998,1,0,No Medal
1,33.0,180.0,90.0,12,2006,1,0,No Medal
1,33.0,180.0,90.0,12,2006,1,0,Silver
1,33.0,180.0,90.0,12,2006,1,0,Bronze
0,21.0,167.0,50.0,27,2016,0,29,No Medal
0,23.0,163.0,62.0,73,2016,0,18,Gold
1,36.0,188.0,97.0,51,2000,0,32,No Medal
1,40.0,188.0,97.0,51,2004,0,32,No Medal
1,44.0,188.0,97.0,51,2008,0,32,No Medal
1,48.0,188.0,97.0,51,2012,0,32,No Medal
1,21.0,173.0,70.0,12,2014,1,35,No Medal
0,30.0,186.0,75.0,127,2008,0,5,No Medal
1,25.0,176.0,68.0,127,2004,0,2,No Medal
1,29.0,176.0,68.0,127,2008,0,2,No Medal
1,27.0,180.0,88.0,27,2008,0,22,No Medal
1,35.0,180.0,88.0,27,2016,0,22,No Medal
1,19.0,194.0,98.0,179,2012,0,30,No Medal
1,23.0,194.0,98.0,179,2016,0,30,No Medal
0,21.0,169.0,55.0,116,2008,0,40,No Medal
1,21.0,188.0,85.0,143,2016,0,40,No Medal
1,21.0,188.0,85.0,143,2016,0,40,No Medal
1,28.0,178.0,60.0,85,2000,0,3,No Medal
1,32.0,170.0,65.0,85,2000,0,3,No Medal
1,33.0,184.0,78.0,112,2008,0,2,No Medal
1,31.0,204.0,106.0,7,2016,0,5,No Medal
0,24.0,173.0,65.0,34,2016,0,40,Bronze
1,25.0,180.0,82.0,94,2010,1,26,No Medal
0,23.0,170.0,64.0,94,1998,1,37,No Medal
0,27.0,170.0,64.0,94,2002,1,37,No Medal
0,27.0,170.0,54.0,73,2004,0,2,No Medal
0,16.0,170.0,62.0,199,2004,0,40,No Medal
0,28.0,168.0,62.0,11,2000,0,23,Gold
1,24.0,190.0,95.0,11,2008,0,48,No Medal
0,28.0,169.0,55.0,65,2008,0,16,No Medal
0,32.0,169.0,55.0,65,2012,0,16,No Medal
0,32.0,169.0,55.0,65,2012,0,16,No Medal
0,27.0,167.0,58.0,100,2012,0,2,No Medal
0,31.0,167.0,58.0,100,2016,0,2,No Medal
0,21.0,163.0,64.0,7,2000,0,23,Silver
1,27.0,183.0,78.0,94,1998,1,11,No Medal
1,27.0,183.0,78.0,94,1998,1,11,No Medal
1,27.0,183.0,78.0,94,1998,1,11,Silver
1,31.0,183.0,78.0,94,2002,1,11,No Medal
1,31.0,183.0,78.0,94,2002,1,11,No Medal
1,31.0,183.0,78.0,94,2002,1,11,No Medal
1,31.0,183.0,78.0,94,2002,1,11,Silver
0,17.0,165.0,52.0,97,2000,0,40,No Medal
1,25.0,162.0,57.0,187,2000,0,33,No Medal
1,25.0,162.0,57.0,187,2000,0,33,No Medal
1,25.0,162.0,57.0,187,2000,0,33,No Medal
1,29.0,162.0,57.0,187,2004,0,33,No Medal
1,29.0,162.0,57.0,187,2004,0,33,No Medal
1,29.0,162.0,57.0,187,2004,0,33,No Medal
1,27.0,162.0,62.0,187,2000,0,33,No Medal
1,27.0,162.0,62.0,187,2000,0,33,No Medal
1,27.0,162.0,62.0,187,2000,0,33,No Medal
1,19.0,190.0,87.0,153,2012,0,40,No Medal
1,19.0,190.0,87.0,153,2012,0,40,No Medal
1,23.0,190.0,87.0,153,2016,0,40,No Medal
1,23.0,190.0,87.0,153,2016,0,40,No Medal
1,23.0,190.0,87.0,153,2016,0,40,No Medal
1,23.0,190.0,87.0,153,2016,0,40,No Medal
1,28.0,180.0,67.0,181,2016,0,2,No Medal
0,22.0,176.0,65.0,170,2002,1,11,No Medal
0,22.0,176.0,65.0,170,2002,1,11,No Medal
0,22.0,176.0,65.0,170,2002,1,11,No Medal
0,22.0,176.0,65.0,170,2002,1,11,No Medal
0,26.0,176.0,65.0,170,2006,1,11,No Medal
0,26.0,176.0,65.0,170,2006,1,11,No Medal
0,26.0,176.0,65.0,170,2006,1,11,No Medal
0,26.0,176.0,65.0,170,2006,1,11,No Medal
0,30.0,176.0,65.0,170,2010,1,11,Bronze
0,25.0,174.0,57.0,116,2012,0,13,No Medal
0,29.0,174.0,57.0,116,2016,0,13,No Medal
0,29.0,174.0,57.0,116,2016,0,13,No Medal
1,25.0,194.0,104.0,181,2002,1,24,No Medal
1,29.0,194.0,104.0,181,2006,1,24,No Medal
1,21.0,179.0,72.0,153,2008,0,27,No Medal
1,22.0,204.0,142.0,153,2004,0,2,No Medal
1,26.0,204.0,142.0,153,2008,0,2,Gold
1,30.0,204.0,142.0,153,2012,0,2,Gold
1,34.0,204.0,142.0,153,2016,0,2,No Medal
0,27.0,161.0,56.0,86,2016,0,1,No Medal
0,27.0,161.0,56.0,86,2016,0,1,No Medal
0,25.0,159.0,53.0,209,2016,0,18,No Medal
1,26.0,173.0,61.0,153,2016,0,13,Bronze
1,24.0,178.0,75.0,94,2000,0,10,No Medal
0,23.0,176.0,60.0,48,2000,0,44,No Medal
0,23.0,176.0,60.0,48,2000,0,44,No Medal
0,29.0,170.0,72.0,174,2012,0,10,No Medal
1,26.0,165.0,60.0,84,2000,0,50,No Medal
1,30.0,165.0,60.0,84,2004,0,50,Gold
1,22.0,167.0,68.0,182,2014,1,17,No Medal
1,26.0,178.0,60.0,105,2012,0,25,No Medal
0,23.0,164.0,54.0,65,2016,0,18,No Medal
0,21.0,165.0,53.0,82,2008,0,46,No Medal
1,33.0,186.0,76.0,137,2008,0,18,No Medal
1,22.0,198.0,88.0,18,2008,0,18,No Medal
0,21.0,175.0,58.0,161,2014,1,19,No Medal
1,17.0,190.0,90.0,84,2004,0,40,No Medal
1,21.0,190.0,90.0,84,2008,0,40,No Medal
0,29.0,158.0,49.0,48,2014,1,37,No Medal
0,27.0,171.0,58.0,64,2010,1,7,No Medal
0,27.0,171.0,58.0,64,2010,1,7,No Medal
0,27.0,171.0,58.0,64,2010,1,7,No Medal
0,31.0,171.0,58.0,64,2014,1,7,No Medal
0,31.0,171.0,58.0,64,2014,1,7,No Medal
0,31.0,171.0,58.0,64,2014,1,7,No Medal
0,31.0,171.0,58.0,64,2014,1,7,No Medal
1,30.0,174.0,80.0,71,2016,0,50,No Medal
1,22.0,192.0,76.0,199,2008,0,2,No Medal
1,29.0,185.0,90.0,161,2002,1,8,No Medal
1,29.0,185.0,90.0,161,2002,1,8,No Medal
1,33.0,185.0,90.0,161,2006,1,8,No Medal
1,22.0,178.0,94.0,24,2012,0,49,No Medal
0,17.0,172.0,48.0,161,2012,0,29,Gold
1,24.0,180.0,84.0,24,2000,0,50,No Medal
1,28.0,180.0,84.0,24,2004,0,50,Bronze
1,28.0,196.0,81.0,161,2004,0,9,No Medal
1,29.0,181.0,72.0,24,2000,0,2,No Medal
1,28.0,176.0,90.0,99,2000,0,49,No Medal
1,25.0,180.0,100.0,24,2004,0,25,Gold
1,33.0,180.0,100.0,24,2012,0,25,No Medal
1,25.0,158.0,56.0,202,2012,0,49,No Medal
1,27.0,192.0,100.0,161,2000,0,2,Bronze
1,31.0,192.0,100.0,161,2004,0,2,Bronze
1,35.0,192.0,100.0,161,2008,0,2,No Medal
1,39.0,170.0,72.0,199,2004,0,33,No Medal
1,39.0,170.0,72.0,199,2004,0,33,No Medal
1,26.0,174.0,73.0,161,2000,0,25,No Medal
1,30.0,174.0,73.0,161,2004,0,25,Silver
0,17.0,162.0,50.0,161,2010,1,17,No Medal
0,24.0,176.0,65.0,161,2012,0,44,No Medal
0,28.0,176.0,65.0,161,2016,0,44,No Medal
0,28.0,176.0,65.0,161,2016,0,44,Gold
1,23.0,182.0,62.0,30,2000,0,40,No Medal
0,23.0,185.0,68.0,64,2016,0,2,No Medal
1,27.0,170.0,86.0,64,2002,1,12,No Medal
1,31.0,170.0,86.0,64,2006,1,12,Silver
0,37.0,169.0,63.0,64,2008,0,33,Gold
0,41.0,169.0,63.0,64,2012,0,33,No Medal
0,45.0,169.0,63.0,64,2016,0,33,No Medal
0,28.0,159.0,53.0,160,2016,0,18,No Medal
0,29.0,180.0,65.0,75,2000,0,40,No Medal
1,20.0,183.0,75.0,71,2002,1,0,No Medal
1,30.0,195.0,131.0,124,2008,0,25,No Medal
1,21.0,178.0,68.0,3,2008,0,2,No Medal
1,24.0,170.0,67.0,3,2012,0,2,No Medal
1,24.0,170.0,67.0,3,2012,0,2,Gold
1,28.0,170.0,67.0,3,2016,0,2,Silver
1,28.0,170.0,67.0,3,2016,0,2,Silver
1,21.0,178.0,69.0,202,2004,0,9,No Medal
1,25.0,178.0,69.0,202,2008,0,9,No Medal
1,22.0,175.0,78.0,161,2010,1,26,No Medal
1,26.0,175.0,78.0,161,2014,1,26,No Medal
1,24.0,196.0,100.0,24,2004,0,10,Bronze
1,24.0,196.0,100.0,24,2004,0,10,No Medal
1,28.0,196.0,100.0,24,2008,0,10,Bronze
1,28.0,196.0,100.0,24,2008,0,10,Gold
1,32.0,196.0,100.0,24,2012,0,10,Silver
1,24.0,200.0,125.0,161,2012,0,50,Bronze
1,28.0,200.0,125.0,161,2016,0,50,No Medal
1,24.0,163.0,62.0,24,2008,0,49,No Medal
1,22.0,194.0,87.0,64,2004,0,40,No Medal
1,22.0,194.0,87.0,64,2004,0,40,No Medal
1,35.0,190.0,90.0,64,2000,0,32,No Medal
1,22.0,175.0,69.0,208,2008,0,9,No Medal
1,28.0,184.0,78.0,98,2008,0,32,No Medal
1,32.0,184.0,78.0,98,2012,0,32,No Medal
1,36.0,184.0,78.0,98,2016,0,32,No Medal
1,20.0,172.0,70.0,98,2000,0,1,No Medal
1,20.0,172.0,70.0,98,2000,0,1,No Medal
1,24.0,164.0,61.0,51,2000,0,14,No Medal
0,25.0,175.0,63.0,100,2000,0,47,No Medal
0,23.0,165.0,68.0,209,2016,0,18,No Medal
1,27.0,182.0,73.0,42,2016,0,2,No Medal
0,26.0,158.0,59.0,209,2016,0,18,No Medal
1,17.0,186.0,72.0,24,2002,1,39,No Medal
1,17.0,186.0,72.0,24,2002,1,39,No Medal
1,21.0,180.0,76.0,161,2016,0,40,No Medal
1,23.0,197.0,100.0,51,2004,0,30,No Medal
1,27.0,197.0,100.0,51,2008,0,30,No Medal
1,22.0,181.0,78.0,34,2010,1,39,No Medal
1,22.0,181.0,78.0,34,2010,1,39,No Medal
1,22.0,181.0,78.0,34,2010,1,39,Gold
1,26.0,181.0,78.0,34,2014,1,39,No Medal
1,26.0,181.0,78.0,34,2014,1,39,No Medal
1,30.0,186.0,90.0,24,2002,1,24,No Medal
1,38.0,186.0,90.0,24,2010,1,24,No Medal
0,21.0,170.0,54.0,75,2008,0,41,No Medal
1,25.0,181.0,80.0,153,2016,0,13,No Medal
1,25.0,181.0,80.0,153,2016,0,13,No Medal
1,20.0,179.0,68.0,161,2014,1,36,No Medal
1,23.0,174.0,57.0,161,2000,0,2,No Medal
1,26.0,185.0,100.0,161,2004,0,25,No Medal
1,27.0,190.0,95.0,161,2000,0,48,Silver
1,31.0,190.0,95.0,161,2004,0,48,Bronze
1,39.0,190.0,95.0,99,2012,0,48,No Medal
0,25.0,170.0,50.0,161,2016,0,29,Gold
0,19.0,182.0,70.0,24,2008,0,2,No Medal
0,23.0,182.0,70.0,24,2012,0,2,No Medal
1,24.0,180.0,66.0,174,2012,0,50,No Medal
1,37.0,168.0,63.0,164,2000,0,33,No Medal
0,22.0,161.0,51.0,174,2012,0,33,No Medal
0,22.0,161.0,51.0,174,2012,0,33,Silver
0,26.0,161.0,51.0,174,2016,0,33,No Medal
0,26.0,161.0,51.0,174,2016,0,33,No Medal
0,24.0,155.0,46.0,92,2012,0,21,No Medal
0,24.0,155.0,46.0,92,2012,0,21,No Medal
0,24.0,155.0,46.0,92,2012,0,21,No Medal
0,24.0,155.0,46.0,92,2012,0,21,No Medal
