Sex,Age,Height,Weight,NOC,Year,Season,Sport,Medal
0,23.0,171.0,52.0,73,2016,0,2,No Medal
0,27.0,160.0,58.0,191,2016,0,48,Bronze
0,19.0,169.0,55.0,137,2016,0,2,No Medal
1,20.0,171.0,85.0,137,2016,0,17,Bronze
1,28.0,183.0,64.0,64,2016,0,8,No Medal
1,22.0,169.0,66.0,102,2016,0,24,Silver
1,24.0,186.0,95.0,102,2016,0,19,No Medal
1,22.0,170.0,73.0,102,2016,0,24,No Medal
0,28.0,168.0,54.0,102,2016,0,22,No Medal
0,20.0,168.0,57.0,102,2016,0,38,No Medal
0,20.0,168.0,57.0,102,2016,0,38,No Medal
0,24.0,161.0,46.0,102,2016,0,2,No Medal
1,28.0,170.0,65.0,159,2014,1,33,Gold
1,28.0,170.0,65.0,159,2014,1,33,Gold
1,28.0,170.0,65.0,159,2014,1,33,Bronze
1,28.0,170.0,65.0,159,2014,1,33,Gold
0,28.0,172.0,67.0,26,2016,0,21,No Medal
0,32.0,177.0,58.0,64,2016,0,2,No Medal
0,32.0,177.0,58.0,64,2016,0,2,No Medal
0,19.0,181.0,58.0,74,2016,0,28,No Medal
0,24.0,175.0,85.0,74,2016,0,2,No Medal
0,17.0,165.0,66.0,192,2016,0,1,No Medal
0,24.0,169.0,52.0,196,2016,0,39,No Medal
0,24.0,169.0,52.0,196,2016,0,39,No Medal
0,19.0,165.0,67.0,98,2016,0,9,No Medal
0,19.0,165.0,67.0,98,2016,0,9,No Medal
1,21.0,183.0,92.0,74,2016,0,2,No Medal
0,28.0,170.0,97.0,64,2016,0,24,Gold
0,23.0,183.0,86.0,51,2016,0,29,Bronze
1,36.0,211.0,102.0,10,2016,0,4,No Medal
0,26.0,164.0,67.0,179,2016,0,14,No Medal
0,26.0,164.0,67.0,179,2016,0,14,No Medal
0,24.0,178.0,68.0,198,2016,0,38,No Medal
0,23.0,160.0,54.0,198,2014,1,36,Gold
1,38.0,178.0,80.0,33,2014,1,36,No Medal
1,38.0,178.0,80.0,33,2014,1,36,No Medal
1,29.0,202.0,100.0,198,2016,0,45,Bronze
1,19.0,183.0,78.0,179,2014,1,37,No Medal
1,19.0,183.0,78.0,179,2014,1,37,No Medal
0,25.0,175.0,72.0,179,2014,1,23,No Medal
0,23.0,167.0,61.0,179,2016,0,17,Silver
1,33.0,200.0,105.0,179,2016,0,21,No Medal
1,38.0,186.0,95.0,179,2016,0,21,No Medal
0,23.0,155.0,58.0,97,2016,0,47,No Medal
1,19.0,189.0,76.0,201,2016,0,14,No Medal
1,24.0,183.0,77.0,45,2016,0,2,No Medal
0,24.0,172.0,62.0,43,2016,0,17,No Medal
0,23.0,169.0,49.0,45,2016,0,41,No Medal
1,30.0,168.0,58.0,26,2016,0,43,No Medal
0,17.0,151.0,46.0,26,2016,0,20,No Medal
0,17.0,151.0,46.0,26,2016,0,20,No Medal
0,17.0,151.0,46.0,26,2016,0,20,No Medal
0,17.0,151.0,46.0,26,2016,0,20,No Medal
0,17.0,151.0,46.0,26,2016,0,20,No Medal
0,27.0,173.0,70.0,64,2016,0,2,No Medal
1,20.0,163.0,52.0,26,2016,0,2,No Medal
1,18.0,177.0,68.0,51,2016,0,12,No Medal
0,20.0,174.0,77.0,151,2016,0,2,No Medal
0,21.0,160.0,60.0,26,2016,0,17,No Medal
0,23.0,168.0,56.0,26,2016,0,17,No Medal
0,23.0,168.0,52.0,68,2016,0,2,No Medal
1,25.0,178.0,66.0,198,2016,0,2,No Medal
1,24.0,175.0,85.0,68,2014,1,11,Silver
1,32.0,198.0,93.0,199,2016,0,2,No Medal
0,18.0,178.0,64.0,159,2016,0,38,No Medal
0,24.0,190.0,74.0,159,2016,0,38,No Medal
0,24.0,190.0,74.0,159,2016,0,38,No Medal
0,24.0,190.0,74.0,159,2016,0,38,No Medal
1,29.0,181.0,97.0,196,2016,0,48,No Medal
1,26.0,194.0,94.0,64,2016,0,29,No Medal
1,24.0,194.0,85.0,159,2016,0,38,No Medal
1,24.0,194.0,85.0,159,2016,0,38,No Medal
1,22.0,182.0,78.0,59,2016,0,2,No Medal
1,26.0,171.0,60.0,54,2016,0,2,No Medal
1,29.0,185.0,81.0,93,2014,1,37,No Medal
1,26.0,174.0,73.0,29,2014,1,6,No Medal
1,26.0,174.0,73.0,29,2014,1,6,No Medal
1,26.0,174.0,73.0,29,2014,1,6,No Medal
1,26.0,174.0,73.0,29,2014,1,6,No Medal
1,20.0,181.0,76.0,74,2014,1,10,No Medal
1,23.0,189.0,91.0,74,2016,0,29,No Medal
0,26.0,179.0,62.0,139,2016,0,2,No Medal
0,23.0,168.0,60.0,72,2014,1,10,No Medal
1,36.0,179.0,72.0,72,2014,1,10,No Medal
1,36.0,179.0,72.0,72,2014,1,10,No Medal
0,30.0,174.0,72.0,72,2014,1,37,No Medal
0,30.0,174.0,72.0,72,2014,1,37,No Medal
1,25.0,178.0,78.0,156,2016,0,38,No Medal
1,25.0,178.0,78.0,156,2016,0,38,No Medal
1,25.0,192.0,82.0,159,2014,1,23,No Medal
0,25.0,178.0,64.0,151,2016,0,2,No Medal
0,25.0,174.0,67.0,10,2016,0,12,No Medal
1,26.0,184.0,80.0,64,2016,0,2,No Medal
0,23.0,166.0,56.0,176,2016,0,44,No Medal
1,24.0,192.0,91.0,159,2016,0,15,No Medal
1,24.0,192.0,91.0,159,2016,0,15,No Medal
1,28.0,192.0,95.0,159,2016,0,9,Bronze
1,28.0,192.0,95.0,159,2016,0,9,No Medal
1,25.0,168.0,57.0,116,2016,0,48,No Medal
0,24.0,176.0,73.0,68,2016,0,22,Gold
1,34.0,178.0,78.0,64,2016,0,15,No Medal
0,22.0,169.0,62.0,83,2016,0,46,No Medal
0,25.0,177.0,58.0,55,2016,0,48,No Medal
0,35.0,165.0,52.0,64,2014,1,36,No Medal
1,32.0,203.0,109.0,198,2016,0,4,Gold
0,33.0,182.0,92.0,85,2016,0,2,No Medal
1,28.0,190.0,84.0,198,2014,1,34,Bronze
1,23.0,179.0,73.0,151,2014,1,10,No Medal
1,23.0,179.0,73.0,151,2014,1,10,No Medal
1,26.0,173.0,70.0,72,2016,0,9,No Medal
1,26.0,183.0,82.0,26,2016,0,46,No Medal
1,24.0,180.0,69.0,74,2016,0,12,No Medal
1,28.0,198.0,88.0,93,2016,0,45,Silver
1,22.0,179.0,80.0,159,2014,1,25,No Medal
1,22.0,179.0,80.0,159,2014,1,25,Silver
0,24.0,177.0,70.0,50,2016,0,29,No Medal
0,26.0,160.0,52.0,196,2014,1,10,No Medal
0,26.0,160.0,52.0,196,2014,1,10,No Medal
0,26.0,160.0,52.0,196,2014,1,10,No Medal
0,26.0,160.0,52.0,196,2014,1,10,No Medal
1,24.0,171.0,75.0,117,2016,0,1,No Medal
1,24.0,171.0,75.0,117,2016,0,1,No Medal
0,22.0,164.0,67.0,72,2014,1,23,No Medal
0,26.0,160.0,55.0,99,2016,0,1,No Medal
0,22.0,170.0,66.5,159,2016,0,9,No Medal
0,22.0,170.0,66.5,159,2016,0,9,No Medal
0,26.0,158.0,54.0,97,2016,0,15,No Medal
0,28.0,165.0,60.0,97,2014,1,23,No Medal
0,21.0,164.0,55.0,97,2016,0,38,No Medal
1,23.0,166.0,60.0,97,2014,1,36,No Medal
1,27.0,175.0,69.0,27,2016,0,2,No Medal
1,34.0,184.0,120.0,192,2016,0,2,No Medal
1,27.0,172.0,104.0,184,2016,0,19,No Medal
1,27.0,192.0,96.0,18,2016,0,15,No Medal
1,30.0,185.0,76.0,152,2016,0,40,No Medal
1,30.0,185.0,76.0,152,2016,0,40,No Medal
1,37.0,172.0,73.0,26,2016,0,14,No Medal
1,37.0,172.0,73.0,26,2016,0,14,No Medal
1,26.0,191.0,103.0,179,2016,0,21,No Medal
0,26.0,168.0,65.0,179,2016,0,17,Silver
0,30.0,180.0,80.0,33,2014,1,23,Gold
1,30.0,180.0,97.0,197,2016,0,24,No Medal
1,34.0,172.0,50.0,158,2016,0,2,No Medal
0,22.0,152.0,54.0,99,2016,0,2,No Medal
1,27.0,190.0,81.0,191,2016,0,5,No Medal
0,25.0,167.0,52.0,116,2016,0,2,No Medal
0,25.0,167.0,52.0,116,2016,0,2,No Medal
1,22.0,169.0,62.0,97,2016,0,46,No Medal
1,28.0,180.0,62.0,97,2016,0,2,Bronze
1,25.0,183.0,96.0,97,2016,0,2,No Medal
0,32.0,186.0,78.0,97,2016,0,45,No Medal
0,21.0,163.0,59.0,155,2016,0,38,No Medal
0,25.0,170.0,70.0,10,2016,0,46,No Medal
0,24.0,165.0,60.0,43,2016,0,39,No Medal
1,28.0,198.0,102.0,151,2016,0,29,No Medal
0,25.0,169.0,55.0,74,2016,0,38,No Medal
0,22.0,160.0,58.0,98,2014,1,18,No Medal
1,22.0,168.0,58.0,195,2016,0,2,No Medal
0,20.0,173.0,61.0,99,2016,0,30,No Medal
1,31.0,171.0,64.0,97,2016,0,12,No Medal
1,24.0,180.0,78.0,58,2016,0,31,No Medal
0,34.0,167.0,60.0,26,2016,0,8,No Medal
0,26.0,162.0,54.0,26,2016,0,30,No Medal
1,29.0,188.0,88.0,26,2016,0,2,No Medal
1,26.0,167.0,55.0,37,2016,0,2,No Medal
1,30.0,176.0,62.0,37,2016,0,2,No Medal
1,30.0,178.0,64.0,37,2016,0,2,No Medal
0,24.0,180.0,92.0,26,2016,0,2,No Medal
0,22.0,178.0,70.0,68,2016,0,12,Gold
1,35.0,186.0,78.0,141,2016,0,22,No Medal
0,22.0,168.0,64.0,43,2016,0,38,No Medal
1,32.0,171.0,58.0,59,2016,0,2,No Medal
1,24.0,179.0,64.0,201,2016,0,8,No Medal
1,30.0,172.0,57.0,184,2016,0,8,No Medal
0,21.0,178.0,65.0,113,2014,1,10,No Medal
0,21.0,178.0,65.0,113,2014,1,10,No Medal
0,22.0,160.0,50.0,43,2016,0,2,No Medal
1,25.0,186.0,72.0,135,2016,0,3,No Medal
0,29.0,182.0,73.0,26,2016,0,21,No Medal
1,29.0,190.0,85.0,106,2016,0,2,No Medal
1,23.0,165.0,60.0,43,2016,0,2,No Medal
0,21.0,171.0,60.0,55,2016,0,38,No Medal
1,19.0,152.0,49.0,48,2016,0,8,Bronze
0,25.0,164.0,53.0,201,2016,0,48,No Medal
1,26.0,167.0,69.0,84,2016,0,47,No Medal
0,25.0,159.0,52.0,43,2016,0,17,No Medal
0,27.0,150.0,47.0,43,2016,0,2,No Medal
0,30.0,172.0,62.0,43,2016,0,17,No Medal
1,19.0,175.0,80.0,3,2016,0,38,No Medal
1,23.0,178.0,68.0,192,2016,0,20,No Medal
1,23.0,178.0,68.0,192,2016,0,20,No Medal
1,23.0,178.0,68.0,192,2016,0,20,No Medal
1,23.0,178.0,68.0,192,2016,0,20,No Medal
1,23.0,178.0,68.0,192,2016,0,20,No Medal
1,23.0,178.0,68.0,192,2016,0,20,No Medal
1,25.0,175.0,59.0,192,2016,0,2,No Medal
0,25.0,161.0,52.0,43,2016,0,17,No Medal
1,29.0,185.0,91.0,116,2016,0,8,No Medal
1,37.0,186.0,78.0,26,2016,0,45,Gold
1,22.0,180.0,80.0,159,2014,1,11,No Medal
0,32.0,168.0,51.0,100,2016,0,2,No Medal
1,26.0,178.0,77.0,72,2014,1,25,Gold
1,26.0,178.0,77.0,72,2014,1,25,Gold
0,32.0,166.0,53.0,133,2016,0,2,No Medal
1,23.0,189.0,100.0,48,2016,0,24,No Medal
0,27.0,168.0,55.0,68,2016,0,12,No Medal
0,42.0,173.0,58.0,198,2016,0,12,No Medal
0,42.0,173.0,58.0,198,2016,0,12,Gold
1,24.0,198.0,155.0,152,2016,0,2,No Medal
1,26.0,180.0,93.0,72,2014,1,7,No Medal
1,26.0,180.0,93.0,72,2014,1,7,No Medal
0,22.0,179.0,76.0,10,2016,0,17,No Medal
0,24.0,175.0,69.0,72,2016,0,29,No Medal
0,22.0,183.0,78.0,139,2016,0,21,Bronze
1,28.0,173.0,62.0,152,2016,0,44,No Medal
0,20.0,158.0,53.0,121,2016,0,15,No Medal
0,20.0,158.0,53.0,121,2016,0,15,No Medal
1,21.0,177.0,64.0,154,2016,0,2,No Medal
1,22.0,170.0,63.0,59,2016,0,38,No Medal
0,22.0,170.0,60.0,130,2016,0,38,No Medal
0,27.0,159.0,55.0,157,2016,0,2,No Medal
0,29.0,165.0,61.0,171,2016,0,32,No Medal
0,29.0,165.0,61.0,171,2016,0,32,No Medal
0,22.0,175.0,66.0,10,2016,0,5,No Medal
1,27.0,177.0,68.0,55,2016,0,2,No Medal
0,22.0,166.0,74.0,198,2016,0,47,No Medal
0,29.0,178.0,83.0,119,2016,0,2,No Medal
1,22.0,160.0,69.0,100,2016,0,47,No Medal
0,30.0,177.0,62.0,49,2016,0,2,No Medal
1,26.0,183.0,65.0,93,2016,0,12,No Medal
1,27.0,180.0,81.0,137,2016,0,40,No Medal
1,27.0,180.0,81.0,137,2016,0,40,No Medal
0,29.0,168.0,90.0,171,2016,0,32,No Medal
0,29.0,168.0,90.0,171,2016,0,32,No Medal
1,28.0,181.0,102.0,60,2016,0,48,No Medal
1,27.0,166.0,67.0,7,2016,0,48,Silver
0,19.0,167.0,62.0,201,2016,0,40,No Medal
1,25.0,170.0,74.0,179,2014,1,6,No Medal
1,25.0,170.0,74.0,179,2014,1,6,No Medal
1,25.0,170.0,74.0,179,2014,1,6,No Medal
1,25.0,170.0,74.0,179,2014,1,6,No Medal
0,28.0,173.0,58.0,23,2016,0,2,No Medal
1,28.0,180.0,77.0,87,2016,0,2,No Medal
1,22.0,190.0,143.0,181,2016,0,47,No Medal
0,23.0,163.0,50.0,97,2014,1,16,No Medal
0,23.0,163.0,50.0,97,2014,1,16,No Medal
0,32.0,160.0,49.0,113,2016,0,26,No Medal
0,29.0,164.0,60.0,97,2016,0,22,No Medal
1,21.0,171.0,67.0,97,2016,0,17,No Medal
1,20.0,176.0,56.0,23,2016,0,8,No Medal
0,26.0,177.0,58.0,199,2016,0,2,No Medal
1,23.0,165.0,85.0,23,2016,0,47,No Medal
1,19.0,168.0,69.0,6,2016,0,17,No Medal
0,27.0,171.0,59.0,17,2016,0,41,No Medal
0,30.0,178.0,90.0,59,2016,0,2,No Medal
1,19.0,163.0,52.0,29,2016,0,8,No Medal
0,20.0,174.0,65.0,90,2014,1,0,No Medal
0,20.0,174.0,65.0,90,2014,1,0,No Medal
1,28.0,188.0,95.0,198,2016,0,2,No Medal
1,20.0,200.0,92.0,141,2016,0,38,No Medal
1,20.0,200.0,92.0,141,2016,0,38,No Medal
1,33.0,202.0,105.0,159,2016,0,45,No Medal
0,20.0,164.0,55.0,68,2016,0,2,No Medal
0,20.0,164.0,55.0,68,2016,0,2,Bronze
1,23.0,170.0,56.0,68,2016,0,8,No Medal
0,17.0,163.0,45.0,98,2016,0,28,No Medal
0,27.0,178.0,91.0,198,2016,0,2,No Medal
1,26.0,183.0,77.0,95,2016,0,2,No Medal
1,26.0,183.0,77.0,95,2016,0,2,No Medal
1,26.0,183.0,77.0,95,2016,0,2,Gold
0,18.0,173.0,57.0,85,2016,0,19,No Medal
1,19.0,185.0,58.0,87,2016,0,41,No Medal
0,23.0,173.0,64.0,10,2016,0,38,No Medal
0,23.0,173.0,64.0,10,2016,0,38,No Medal
0,23.0,173.0,64.0,10,2016,0,38,Silver
1,33.0,185.0,91.0,139,2014,1,23,No Medal
0,27.0,166.0,56.0,179,2016,0,17,Silver
0,19.0,190.0,85.0,74,2016,0,29,No Medal
1,32.0,183.0,85.0,199,2016,0,48,No Medal
0,23.0,170.0,53.0,64,2016,0,2,No Medal
1,23.0,198.0,99.0,56,2016,0,40,No Medal
1,25.0,196.0,93.0,56,2016,0,40,No Medal
0,28.0,167.0,52.0,61,2016,0,2,No Medal
0,19.0,168.0,53.0,61,2016,0,2,No Medal
0,24.0,176.0,78.0,2,2016,0,24,No Medal
0,25.0,172.0,71.0,179,2014,1,23,No Medal
1,29.0,176.0,85.0,159,2016,0,32,No Medal
0,31.0,168.0,64.0,137,2016,0,2,No Medal
0,31.0,168.0,64.0,137,2016,0,2,No Medal
1,21.0,196.0,80.0,186,2016,0,38,No Medal
0,21.0,180.0,63.0,176,2016,0,2,No Medal
1,25.0,180.0,75.0,44,2016,0,38,No Medal
1,21.0,170.0,58.0,91,2016,0,41,No Medal
1,31.0,184.0,77.0,64,2016,0,2,No Medal
0,27.0,172.0,71.0,95,2016,0,38,No Medal
1,23.0,191.0,70.0,192,2016,0,2,No Medal
1,22.0,168.0,57.0,192,2016,0,48,No Medal
0,23.0,165.0,52.0,104,2016,0,2,No Medal
1,21.0,188.0,81.0,107,2016,0,38,No Medal
1,23.0,172.0,73.0,85,2016,0,3,No Medal
1,19.0,180.0,72.0,89,2016,0,17,No Medal
0,24.0,172.0,56.0,81,2016,0,38,No Medal
1,19.0,198.0,85.0,11,2016,0,38,No Medal
1,19.0,198.0,85.0,11,2016,0,38,No Medal
1,19.0,198.0,85.0,11,2016,0,38,No Medal
0,32.0,173.0,68.0,176,2014,1,0,No Medal
0,29.0,170.0,57.0,72,2016,0,14,No Medal
0,29.0,170.0,57.0,72,2016,0,14,Silver
1,21.0,166.0,54.0,64,2016,0,13,No Medal
0,24.0,175.0,60.0,64,2016,0,39,No Medal
0,21.0,157.0,54.0,198,2016,0,48,No Medal
1,21.0,171.0,53.0,109,2016,0,38,No Medal
1,25.0,172.0,71.0,64,2016,0,20,No Medal
1,25.0,172.0,71.0,64,2016,0,20,No Medal
1,25.0,172.0,71.0,64,2016,0,20,No Medal
1,25.0,172.0,71.0,64,2016,0,20,No Medal
1,25.0,172.0,71.0,64,2016,0,20,No Medal
1,25.0,172.0,71.0,64,2016,0,20,No Medal
1,25.0,172.0,71.0,64,2016,0,20,No Medal
1,34.0,180.0,81.0,129,2016,0,24,No Medal
1,24.0,153.0,65.0,65,2016,0,38,No Medal
0,34.0,162.0,44.0,152,2016,0,2,No Medal
0,32.0,183.0,74.0,198,2016,0,4,Gold
1,32.0,180.0,82.0,151,2016,0,2,No Medal
1,25.0,178.0,84.0,139,2014,1,18,No Medal
1,26.0,195.0,89.0,64,2016,0,2,No Medal
1,25.0,173.0,56.0,7,2016,0,8,No Medal
1,27.0,176.0,67.0,26,2016,0,12,No Medal
0,29.0,157.0,69.0,7,2016,0,47,No Medal
1,29.0,174.0,85.0,159,2016,0,15,No Medal
1,29.0,174.0,85.0,159,2016,0,15,No Medal
1,30.0,189.0,75.0,12,2016,0,12,No Medal
1,27.0,162.0,49.0,43,2016,0,8,No Medal
1,27.0,178.0,72.0,93,2016,0,15,No Medal
1,27.0,178.0,72.0,93,2016,0,15,No Medal
0,24.0,180.0,68.0,192,2016,0,38,No Medal
1,18.0,183.0,73.0,159,2014,1,36,No Medal
0,22.0,171.0,57.0,159,2014,1,35,No Medal
1,28.0,166.0,69.0,117,2016,0,12,Bronze
1,22.0,194.0,88.0,51,2016,0,3,Bronze
1,26.0,178.0,75.0,145,2016,0,2,No Medal
1,24.0,171.0,80.0,121,2016,0,15,No Medal
0,26.0,173.0,53.0,61,2016,0,2,No Medal
0,24.0,166.0,47.0,61,2016,0,2,Bronze
0,24.0,166.0,47.0,61,2016,0,2,Gold
0,21.0,165.0,52.0,191,2016,0,24,No Medal
0,22.0,184.0,72.0,64,2016,0,4,No Medal
1,25.0,168.0,60.0,29,2016,0,38,No Medal
0,24.0,160.0,48.0,192,2016,0,2,No Medal
0,31.0,160.0,54.0,192,2014,1,10,No Medal
0,31.0,160.0,54.0,192,2014,1,10,No Medal
0,31.0,160.0,54.0,192,2014,1,10,No Medal
0,20.0,158.0,50.0,98,2016,0,2,No Medal
0,22.0,164.0,70.0,98,2014,1,37,No Medal
0,22.0,164.0,70.0,98,2014,1,37,No Medal
0,22.0,164.0,70.0,98,2014,1,37,No Medal
0,31.0,180.0,66.0,64,2016,0,21,Silver
0,28.0,190.0,72.0,33,2016,0,4,No Medal
0,19.0,179.0,72.0,188,2016,0,29,No Medal
0,22.0,161.0,56.0,64,2014,1,10,No Medal
0,22.0,161.0,56.0,64,2014,1,10,No Medal
0,22.0,161.0,56.0,64,2014,1,10,No Medal
0,22.0,161.0,56.0,64,2014,1,10,No Medal
0,22.0,161.0,56.0,64,2014,1,10,No Medal
0,20.0,170.0,69.0,192,2016,0,47,No Medal
1,26.0,184.0,94.0,99,2016,0,30,No Medal
1,18.0,177.0,65.0,163,2016,0,2,No Medal
0,22.0,170.0,50.0,152,2016,0,2,No Medal
1,34.0,186.0,90.0,198,2016,0,46,No Medal
1,21.0,174.0,70.0,98,2014,1,33,No Medal
0,25.0,172.0,52.0,64,2016,0,41,No Medal
1,23.0,162.0,62.0,117,2016,0,13,No Medal
1,27.0,178.0,71.0,64,2016,0,29,Gold
1,19.0,170.0,68.0,137,2016,0,17,Bronze
1,23.0,185.0,80.0,38,2014,1,11,No Medal
0,24.0,170.0,55.0,131,2016,0,2,No Medal
0,16.0,166.0,60.0,204,2016,0,38,No Medal
1,28.0,178.0,76.0,135,2016,0,22,No Medal
1,24.0,174.0,64.0,122,2016,0,8,No Medal
1,31.0,199.0,86.0,50,2016,0,2,No Medal
1,26.0,188.0,130.0,87,2016,0,48,No Medal
0,24.0,156.0,52.0,186,2016,0,24,No Medal
0,27.0,166.0,50.0,85,2016,0,2,No Medal
1,20.0,175.0,75.0,7,2016,0,32,No Medal
1,18.0,187.0,74.0,12,2016,0,2,No Medal
1,28.0,184.0,73.0,98,2014,1,37,No Medal
1,28.0,184.0,73.0,98,2014,1,37,No Medal
1,28.0,184.0,73.0,98,2014,1,37,No Medal
1,24.0,202.0,94.0,47,2016,0,4,No Medal
1,33.0,172.0,69.0,33,2014,1,10,No Medal
1,33.0,172.0,69.0,33,2014,1,10,No Medal
1,33.0,172.0,69.0,33,2014,1,10,No Medal
1,33.0,172.0,69.0,33,2014,1,10,No Medal
1,21.0,180.0,66.0,154,2016,0,12,No Medal
0,26.0,165.0,52.0,85,2016,0,48,No Medal
0,23.0,179.0,68.0,83,2016,0,42,No Medal
0,23.0,179.0,68.0,83,2016,0,42,No Medal
0,23.0,176.0,66.0,59,2016,0,46,No Medal
1,26.0,184.0,83.0,26,2016,0,46,No Medal
1,23.0,173.0,64.0,7,2016,0,8,No Medal
1,26.0,180.0,82.0,179,2014,1,0,No Medal
1,29.0,198.0,101.0,72,2014,1,7,No Medal
1,29.0,198.0,101.0,72,2014,1,7,No Medal
1,29.0,190.0,100.0,198,2014,1,23,No Medal
0,19.0,169.0,67.0,179,2014,1,23,No Medal
0,22.0,167.0,66.0,179,2014,1,23,No Medal
1,21.0,178.0,73.0,64,2014,1,10,No Medal
1,26.0,185.0,95.0,179,2014,1,23,Silver
0,33.0,175.0,85.0,93,2016,0,32,Gold
1,33.0,175.0,82.0,83,2016,0,48,No Medal
0,27.0,170.0,62.0,176,2016,0,42,No Medal
0,27.0,170.0,62.0,176,2016,0,42,Silver
1,28.0,177.0,72.0,83,2016,0,8,No Medal
1,30.0,195.0,91.0,56,2016,0,45,No Medal
1,20.0,190.0,70.0,10,2016,0,2,No Medal
1,20.0,190.0,90.0,155,2016,0,2,No Medal
0,25.0,167.0,57.0,102,2016,0,3,No Medal
0,26.0,182.0,66.0,102,2016,0,45,No Medal
0,21.0,175.0,72.0,102,2016,0,22,No Medal
0,25.0,173.0,61.0,102,2016,0,38,No Medal
0,24.0,164.0,52.0,26,2016,0,15,No Medal
1,30.0,201.0,100.0,155,2016,0,21,No Medal
1,35.0,172.0,63.0,26,2016,0,2,No Medal
1,22.0,177.0,69.0,12,2016,0,8,No Medal
1,30.0,190.0,93.0,33,2016,0,29,No Medal
0,22.0,176.0,67.0,26,2016,0,46,No Medal
0,27.0,176.0,52.0,179,2016,0,2,No Medal
1,30.0,173.0,66.0,38,2016,0,44,No Medal
1,19.0,173.0,70.0,38,2014,1,37,No Medal
1,29.0,179.0,68.0,5,2016,0,2,No Medal
1,32.0,185.0,77.0,198,2014,1,6,No Medal
1,32.0,185.0,77.0,198,2014,1,6,No Medal
1,32.0,185.0,77.0,198,2014,1,6,No Medal
1,32.0,185.0,77.0,198,2014,1,6,No Medal
1,32.0,185.0,77.0,198,2014,1,6,No Medal
1,32.0,185.0,77.0,198,2014,1,6,No Medal
1,23.0,178.0,71.0,68,2016,0,43,No Medal
1,24.0,191.0,125.0,198,2016,0,2,No Medal
1,24.0,193.0,84.0,95,2016,0,2,Gold
1,26.0,177.0,61.0,10,2016,0,44,No Medal
1,24.0,187.0,106.0,64,2014,1,7,No Medal
1,28.0,189.0,100.0,68,2014,1,7,No Medal
1,28.0,189.0,100.0,68,2014,1,7,No Medal
0,17.0,170.0,62.0,11,2014,1,18,No Medal
1,25.0,206.0,118.0,10,2016,0,4,No Medal
1,24.0,168.0,67.0,64,2014,1,36,No Medal
1,37.0,169.0,70.0,178,2014,1,10,No Medal
1,37.0,169.0,70.0,178,2014,1,10,No Medal
1,37.0,169.0,70.0,178,2014,1,10,No Medal
1,37.0,169.0,70.0,178,2014,1,10,No Medal
1,27.0,192.0,85.0,83,2016,0,2,No Medal
0,23.0,168.0,63.0,102,2016,0,24,No Medal
1,31.0,191.0,77.0,198,2016,0,42,No Medal
1,31.0,191.0,77.0,198,2016,0,42,No Medal
1,25.0,194.0,80.0,68,2016,0,2,No Medal
0,21.0,179.0,66.0,10,2016,0,12,No Medal
0,19.0,173.0,68.0,198,2016,0,38,Silver
0,19.0,173.0,68.0,198,2016,0,38,Gold
1,21.0,178.0,90.0,97,2016,0,24,Gold
1,30.0,185.0,82.0,198,2016,0,30,No Medal
0,24.0,172.0,89.0,141,2016,0,30,Silver
1,31.0,191.0,85.0,50,2014,1,36,No Medal
0,25.0,175.0,59.0,175,2016,0,2,No Medal
1,30.0,181.0,99.0,0,2016,0,24,No Medal
1,27.0,170.0,82.0,14,2016,0,32,No Medal
0,25.0,170.0,57.0,116,2016,0,41,No Medal
1,27.0,188.0,82.0,135,2016,0,22,No Medal
1,30.0,178.0,69.0,56,2016,0,8,No Medal
1,31.0,204.0,96.0,159,2016,0,45,No Medal
0,20.0,158.0,58.0,124,2016,0,32,No Medal
1,21.0,195.0,85.0,98,2016,0,38,No Medal
1,21.0,195.0,85.0,98,2016,0,38,Gold
1,23.0,180.0,77.0,43,2016,0,17,No Medal
1,19.0,179.0,73.0,43,2016,0,17,No Medal
1,18.0,182.0,72.0,178,2016,0,1,No Medal
0,24.0,169.0,73.0,178,2016,0,40,No Medal
0,27.0,176.0,63.0,113,2016,0,2,No Medal
0,25.0,164.0,63.0,26,2016,0,30,No Medal
0,26.0,175.0,62.0,11,2016,0,3,No Medal
0,41.0,164.0,57.0,11,2016,0,1,No Medal
1,19.0,175.0,60.0,198,2016,0,8,No Medal
1,30.0,175.0,70.0,93,2016,0,15,No Medal
1,29.0,187.0,74.0,26,2016,0,2,No Medal
1,20.0,180.5,72.0,27,2016,0,2,No Medal
1,20.0,176.0,70.0,192,2016,0,12,No Medal
0,27.0,180.0,68.0,135,2016,0,45,No Medal
0,29.0,180.0,67.0,64,2016,0,38,No Medal
0,29.0,180.0,67.0,64,2016,0,38,No Medal
0,29.0,180.0,67.0,64,2016,0,38,No Medal
1,33.0,191.0,80.0,50,2016,0,2,No Medal
1,25.0,186.0,80.0,83,2016,0,38,No Medal
1,25.0,186.0,80.0,83,2016,0,38,No Medal
1,22.0,168.0,66.0,43,2016,0,2,No Medal
0,29.0,169.0,51.0,60,2016,0,2,No Medal
0,21.0,169.0,64.0,10,2014,1,0,No Medal
0,21.0,169.0,64.0,10,2014,1,0,No Medal
0,22.0,171.0,63.0,137,2016,0,2,No Medal
1,30.0,170.0,59.0,93,2016,0,2,No Medal
1,26.0,184.0,89.0,183,2014,1,25,No Medal
0,20.0,169.0,65.0,6,2014,1,0,No Medal
